,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
30,SZ000768,0.014433198257163741,0.6666666666666666,,,,SZ000768,中航西飞,2026-08-12,0.0023866706,0.0066826036,0.3571468,0.0028639555,0.42856878,0.0014319777,0.21428439,0.00095469295,0.14286242,0.99761903,1.0028571,0.9961904,0.9994586,0.9933026,0.9990118,0.94427973,0.9852328,1.1073232,1.0011199,1.0020257,0.98788977,0.9784786,0.991297,0.014781095,0.011516285,0.02085462,0.024868375,0.035503294,0.002909533,-8.350989e-05,0.0027692746,0.0018780561,-0.00080652663,0.096866444,0.00048201712,0.6171568,0.44200173,0.15739827,-0.006938953,-0.0016498946,-0.014197872,-0.005710438,0.032495514,1.0304534,1.0304534,1.0304534,1.0304534,1.1002233,0.9794947,0.9794947,0.9323775,0.91429096,0.91429096,1.0054897,1.0074989,1.0006368,0.99960476,1.0255599,0.9910189,0.99301714,0.971311,0.955303,0.9572903,0.6,0.5,0.75,0.8333333,0.68333334,0.40239024,0.40239024,0.6894908,0.7378372,0.46096885,0.6,0.8,0.9,0.93333334,0.016666668,0.2,0.6,0.1,0.3,0.65,0.4,0.2,0.8,0.6333333,-0.6333333,0.7401825,0.690602,0.1705601,0.17751065,0.24582578,0.88459474,0.80111766,0.47634903,0.5313842,0.054643616,0.2,0.3,0.45,0.46666667,0.43333334,0.8,0.7,0.55,0.53333336,0.56666666,-0.6,-0.4,-0.1,-0.06666667,-0.13333334,0.5481832,0.504399,0.62220085,0.5178928,0.4484577,0.45181683,0.49560103,0.37779918,0.48210722,0.5515423,0.096366346,0.008797946,0.24440166,0.035785567,-0.103084594,1.8135567,1.8257756,1.8556579,1.8888074,2.1537325,0.79609096,0.54642177,0.49728474,0.54465103,0.7559894,1.4432344,1.4005485,1.2266843,1.1107476,1.235608,0.40886614,0.4213696,0.4811563,0.4516102,0.48411912,0.59113383,0.5786304,0.5188437,0.5483898,0.5158809,-0.18226771,-0.15726078,-0.03768742,-0.09677961,-0.03176174
31,SH600015,0.01401204092114143,0.6666666666666666,,,,SH600015,华夏银行,2026-08-12,-0.0059435,0.008915288,-0.66666377,0.0014859335,0.16667251,0.0014858554,0.16666375,-0.0059435777,-0.6666725,1.0059791,1.0074738,0.99850523,1.0012168,1.0133672,1.0119843,0.99608207,0.9218714,0.9490666,1.0082968,1.0226319,1.0093224,0.99589765,0.9791042,0.0064920736,0.018846383,0.020149296,0.026817333,0.029447827,-0.0034109256,-0.005807789,0.0016415186,0.0024540843,0.0010492915,0.69010895,0.87051654,0.23229498,0.6490072,0.3872448,-0.0014749699,0.003503126,-0.02491684,-0.03148189,-0.010058339,1.0222294,1.0538044,1.0538044,1.0538044,1.0538044,0.99850523,0.99850523,0.9676705,0.9218986,0.90493697,1.0118461,1.0432358,1.0201429,1.0122609,1.000461,1.0047938,1.0070983,0.9952524,0.97022355,0.955658,0.2,0.1,0.35,0.56666666,0.78333336,0.06300488,0.02703006,0.37534016,0.5920998,0.63857496,0.2,0.3,0.65,0.76666665,0.8833333,1.0,1.0,0.25,0.033333335,0.46666667,-0.8,-0.7,0.4,0.73333335,0.41666666,0.4590243,0.8372332,0.28861135,0.36247292,0.21123801,-0.5459388,0.31422442,0.20362797,0.33670795,0.214493,0.4,0.4,0.5,0.6,0.53333336,0.6,0.6,0.45,0.36666667,0.41666666,-0.2,-0.2,0.05,0.23333333,0.11666667,0.2835807,0.45094338,0.510204,0.63252544,0.54037267,0.71641934,0.54905665,0.48979598,0.36747456,0.45962733,-0.43283862,-0.09811325,0.020408029,0.2650509,0.080745354,1.1558682,1.6688207,1.7906089,1.6812052,1.657215,0.2659181,0.73796314,0.5936535,0.5219964,0.4339332,0.71502095,1.4063625,1.3533089,1.2101233,0.9833926,0.20757888,0.32130387,0.4566842,0.49736407,0.48382175,0.7924211,0.6786961,0.5433158,0.50263596,0.51617825,-0.58484226,-0.35739222,-0.08663162,-0.0052718576,-0.032356527
32,SH601390,0.013497643317247184,0.8333333333333334,,,,SH601390,中国中铁,2026-08-12,-0.004474278,0.013422834,-0.33333334,0.002237139,0.16666667,0.006711417,0.5,0.0,0.0,1.0044944,1.0067415,0.9932584,0.9981442,1.0092735,1.0139104,0.9814529,0.9381762,1.0880989,1.007728,1.0177743,1.0078052,0.98670787,0.99899536,0.00627825,0.01470348,0.016845344,0.03435161,0.03992855,-0.0021638256,-0.004149688,0.0013654693,0.0033167545,-0.0007111282,0.2969664,0.73013324,0.22997053,0.7224938,0.09674499,-0.0034003335,0.0008992433,-0.020777225,-0.034800835,0.021982906,1.0272561,1.046231,1.046231,1.046231,1.0869629,0.9932584,0.9932584,0.9688723,0.92007697,0.91168654,1.0108192,1.0346214,1.0170016,1.0139104,1.0346214,1.0037094,1.0071098,0.99690884,0.9443586,0.9539413,0.2,0.1,0.35,0.56666666,0.46666667,0.19829494,0.12726551,0.40238157,0.6335353,0.5038526,0.2,0.3,0.65,0.76666665,0.016666668,1.0,1.0,0.05,0.2,0.46666667,-0.8,-0.7,0.6,0.56666666,-0.45,0.1503335,0.5212568,-0.081191614,0.14862148,0.052843552,0.4060872,-0.12304681,-0.008880873,0.1368343,0.25867027,0.2,0.4,0.45,0.53333336,0.43333334,0.6,0.5,0.45,0.4,0.51666665,-0.4,-0.1,0.0,0.13333334,-0.083333336,0.33333424,0.42105272,0.551724,0.60989,0.44466022,0.6666658,0.5789473,0.448276,0.39011,0.55533975,-0.33333156,-0.15789455,0.10344799,0.21978001,-0.11067955,0.96681005,1.1356322,1.2349533,1.211581,1.3134513,0.13050207,0.23869975,0.30109197,0.27314553,0.3473343,0.9033899,1.1193827,1.0058575,0.9859731,0.8936915,0.40675008,0.4415405,0.4380757,0.4647096,0.50466007,0.5932499,0.55845946,0.56192434,0.53529036,0.49533993,-0.18649986,-0.11691896,-0.123848625,-0.07058078,0.009320149
33,SH601878,0.013353016422296691,1.0,,,,SH601878,浙商证券,2026-08-12,0.0031813174,0.0074231196,0.42856878,0.0021209011,0.2857156,0.0021209011,0.2857156,0.0031813174,0.42856878,0.9968288,1.0021142,0.9947146,0.99806905,1.0103872,0.99811137,1.0122757,1.0321057,1.0075543,0.9994334,1.0050046,1.001983,1.0035254,0.99362606,0.0015801005,0.006573193,0.009412504,0.009775437,0.020880714,0.00028329197,-0.0014822443,2.6978178e-05,-0.00027183755,0.00054644805,0.08035985,0.46612066,0.00028752987,0.059930544,0.20888485,1.36995e-08,0.0016653984,-0.002239285,0.00041631557,-0.009746271,1.0085706,1.0196724,1.0237788,1.0310282,1.042161,0.9927125,0.9927125,0.97486717,0.97486717,0.92994756,1.0003777,1.0107648,1.0113314,1.0122757,1.0113314,0.99811137,0.99886686,0.99811137,0.99811137,0.9818697,0.8,0.4,0.45,0.36666667,0.59166664,0.45954654,0.2703099,0.51384115,0.44751367,0.6242788,0.4,0.4,0.2,0.1,0.43333334,0.4,0.7,0.4,0.6,0.23333333,0.0,-0.3,-0.2,-0.5,0.2,-0.3398842,0.43551916,0.37160975,0.54522586,0.3118767,-0.9990919,-0.20134404,0.31580585,0.48849005,0.5322469,0.6,0.6,0.55,0.56666666,0.48333332,0.4,0.4,0.45,0.43333334,0.48333332,0.2,0.2,0.1,0.13333334,0.0,0.26087052,0.52083373,0.4601228,0.43511462,0.49468085,0.7391295,0.4791663,0.5398772,0.5648854,0.5053192,-0.47825894,0.04166742,-0.07975438,-0.12977074,-0.010638316,1.388848,1.5882672,1.8483038,2.0479567,2.5546598,0.3363463,0.32748497,0.5443801,0.6551814,1.2518508,1.2984008,0.85219586,0.9208249,0.9938288,1.7650814,0.0,0.21556409,0.3492407,0.31613892,0.490801,1.0,0.7844359,0.6507593,0.6838611,0.50919896,-1.0,-0.56887186,-0.3015186,-0.36772212,-0.018397981
34,SZ000999,0.012960394556789835,0.6666666666666666,,,,SZ000999,华润三九,2026-08-12,-0.004782803,0.015544034,-0.3076938,0.0043841805,0.2820491,0.00637705,0.4102571,-0.002789933,-0.17948578,1.0048058,1.0092111,0.9935923,0.9997376,1.0139321,1.0199459,1.009121,0.93023956,0.97444123,1.0049915,1.0189235,1.0140222,0.99835956,0.9770004,0.0050660507,0.017156616,0.015751408,0.02868481,0.03454577,4.009038e-05,-0.0048292866,-0.00010987696,0.0022288633,0.0011553944,0.00015656019,0.7262967,0.0017031094,0.4679125,0.34116971,-0.005071656,0.0028082756,-0.012978415,-0.030678077,-0.011084562,1.0219386,1.0592228,1.0592228,1.0592228,1.0592228,0.98758507,0.98758507,0.98237973,0.92226124,0.8649675,1.0077578,1.0344592,1.0316528,1.0205873,1.0068758,1.0,1.0050516,1.0008019,0.9703317,0.94812065,0.3,0.15,0.125,0.38333333,0.69166666,0.3613875,0.17330126,0.22930181,0.56759524,0.6951288,0.6,0.3,0.65,0.76666665,0.8833333,0.2,0.6,0.4,0.033333335,0.46666667,0.4,-0.3,0.25,0.73333335,0.41666666,-0.04356045,0.41965353,0.4149691,0.44497448,0.46485564,0.1613649,-0.15154693,0.22277716,0.375885,0.38743,0.4,0.4,0.45,0.56666666,0.5,0.6,0.6,0.5,0.4,0.48333332,-0.2,-0.2,-0.05,0.16666667,0.016666668,0.3156496,0.40761375,0.4820371,0.5896908,0.51608425,0.68435043,0.59238625,0.5179629,0.41030923,0.48391575,-0.3687008,-0.18477248,-0.035925787,0.17938155,0.032168515,1.2424518,1.4956462,1.6440234,1.6068877,1.3081017,0.23109193,0.4181816,0.6283308,0.6103277,0.5743269,0.6996817,0.6830415,0.90720814,0.89117545,1.0192769,0.124696195,0.43762162,0.3966977,0.4859293,0.50953597,0.8753038,0.56237835,0.6033023,0.5140707,0.49046403,-0.7506076,-0.12475675,-0.2066046,-0.028141363,0.019071916
35,SH688009,0.012921856922092845,0.6666666666666666,,,,SH688009,中国通号,2026-08-12,0.0,0.008113596,0.0,0.0020283693,0.24999635,0.006085226,0.75000364,0.004056857,0.5000073,1.0,1.0020283,0.9939148,0.9976237,1.0145631,1.0404531,0.9902913,0.9579288,0.9773463,1.002589,1.0179611,1.0123787,0.99838185,0.98179615,0.003154322,0.01858222,0.020415738,0.026946006,0.027432354,-0.00032361603,-0.0056585283,0.0007141626,0.0021822145,0.0011287289,0.026314067,0.85000855,0.04282842,0.5082856,0.51636046,-0.0019417434,0.007502227,-0.01916318,-0.030023992,-0.015093631,1.0137836,1.0560505,1.0560505,1.0560505,1.0560505,0.9935079,0.9935079,0.9646334,0.94313455,0.9333103,1.0029126,1.036246,1.0291262,1.0223302,1.0029126,1.0012945,1.001618,1.0,0.9721683,0.9563107,0.2,0.1,0.225,0.48333332,0.7416667,0.3201912,0.1038025,0.38687032,0.5036084,0.5433402,0.2,0.1,0.55,0.7,0.85,0.2,0.6,0.1,0.2,0.15,0.0,-0.5,0.45,0.5,0.7,-0.08437921,0.8407001,0.49870127,0.4816893,0.07963142,-0.11187025,-0.17360663,0.6026671,0.5982565,0.3196077,0.2,0.3,0.45,0.53333336,0.45,0.6,0.6,0.5,0.4,0.46666667,-0.4,-0.3,-0.05,0.13333334,-0.016666668,0.23529564,0.24489848,0.52,0.565,0.5175879,0.76470435,0.7551015,0.48000005,0.43499997,0.48241207,-0.52940875,-0.51020306,0.03999992,0.13000003,0.035175856,1.3159599,1.770862,2.0016096,1.8858021,2.1252036,0.27048913,0.5549255,0.8060302,0.69900906,0.78627396,1.0530417,0.7700023,1.1466436,1.1746073,1.0294877,0.19333282,0.20201698,0.45530844,0.4593718,0.48798537,0.8066672,0.797983,0.54469156,0.5406282,0.5120146,-0.61333436,-0.59596604,-0.089383155,-0.081256375,-0.024029229
36,SH601021,0.011371344259947557,0.5,,,,SH601021,春秋航空,2026-08-12,0.002672646,0.0064588245,0.4137976,0.0008908389,0.13792586,0.0028953396,0.44827655,0.0046771467,0.7241483,0.9973345,1.0008885,0.9944469,0.9976398,1.0407066,1.0127078,1.0105383,1.0375038,1.0014464,1.0123153,1.0225953,1.0132813,1.0151771,1.0198385,0.013398,0.015440968,0.015856668,0.016826669,0.024587674,-0.0077384003,-0.0042121815,0.0009895855,-0.00013250727,-0.00034836217,0.8339931,0.6821447,0.13631724,0.004806011,0.061224736,0.003161511,-0.0036404629,-0.022682361,-0.013255804,-0.009561769,1.0522317,1.0522317,1.0522317,1.0691972,1.096656,0.9944469,0.9944469,0.980124,0.97486645,0.95865744,1.0205187,1.0359541,1.0310776,1.0310776,1.040438,0.99969006,1.0115714,0.999938,0.999938,1.0009918,0.4,0.2,0.25,0.23333333,0.18333334,0.096100464,0.096100464,0.27564368,0.26644093,0.29958695,0.2,0.6,0.8,0.1,0.13333334,1.0,1.0,0.35,0.3,0.23333333,-0.8,-0.4,0.45,-0.2,-0.1,-0.038792215,0.46725318,0.004358371,0.15485716,0.41091755,-0.8184346,-0.14319108,-0.062628195,0.1314258,0.3513678,0.4,0.5,0.5,0.46666667,0.48333332,0.6,0.5,0.5,0.53333336,0.51666665,-0.2,0.0,0.0,-0.06666667,-0.033333335,0.099594496,0.45076078,0.47805506,0.4480984,0.49926963,0.9004055,0.5492392,0.52194494,0.55190164,0.5007304,-0.800811,-0.09847843,-0.043889884,-0.103803225,-0.0014607573,1.3576132,1.677264,1.8587512,1.9668169,2.5131354,0.35513723,0.5441842,0.5016713,0.48644164,1.0192481,0.90191245,0.92820084,0.9696017,0.9083102,1.3877558,0.28310245,0.40798178,0.43516248,0.43509325,0.49251574,0.71689755,0.59201825,0.5648375,0.5649067,0.50748426,-0.43379512,-0.18403645,-0.12967505,-0.12981348,-0.014968529
37,SZ002311,0.010589532375344735,0.5,,,,SZ002311,海大集团,2026-08-12,-0.011670612,0.023125082,-0.5046733,0.0034579553,0.14953266,0.007996514,0.34579402,-0.0071320524,-0.308412,1.0118084,1.0153072,0.9919091,1.0005854,1.0275298,1.0535678,1.0170562,1.0056757,0.97560054,1.015336,1.0375559,1.0466853,1.0307695,0.9943341,0.01589334,0.030301036,0.0234942,0.032048643,0.049197774,-0.0071238247,-0.009288699,-0.0025687898,0.0012749765,0.0017851066,0.50226873,0.8614028,0.4184117,0.12265544,0.4015478,-0.0010883326,0.0042432114,-0.022281783,-0.049256682,-0.04699472,1.0439305,1.0988375,1.0988375,1.0988375,1.0988375,0.9919091,0.9919091,0.9919091,0.95888656,0.88475007,1.0231122,1.0729469,1.0657969,1.0613908,1.0461309,1.0031362,1.0116205,1.0257803,0.9994266,0.9485796,0.2,0.1,0.05,0.23333333,0.55,0.1555307,0.07566691,0.07566691,0.2937705,0.5383312,0.2,0.3,0.65,0.76666665,0.8833333,1.0,1.0,1.0,0.23333333,0.38333333,-0.8,-0.7,-0.35,0.53333336,0.5,-0.694824,-0.5377639,-0.26475176,0.059620913,0.109740555,-0.9238716,-0.5128918,-0.2408105,-0.04874961,0.15778951,0.4,0.4,0.5,0.46666667,0.51666665,0.6,0.6,0.45,0.5,0.46666667,-0.2,-0.2,0.05,-0.033333335,0.05,0.3342728,0.33776373,0.4659025,0.49307442,0.51313055,0.6657272,0.6622363,0.5340975,0.5069256,0.48686948,-0.33145443,-0.32447255,-0.068194956,-0.013851142,0.026261033,1.0173659,0.915526,0.9312023,0.8950924,0.8883712,0.25951988,0.23284678,0.30415088,0.26988244,0.24299864,0.9652108,0.8737891,1.1001176,1.0828488,0.972057,0.513962,0.5447676,0.5100605,0.5032613,0.5076284,0.48603806,0.45523235,0.48993954,0.49673867,0.4923716,0.027923906,0.089535266,0.020120932,0.00652264,0.015256793
38,SH601688,0.010149298265733929,0.5,,,,SH601688,华泰证券,2026-08-12,0.0098958295,0.018229146,0.5428576,0.0036458666,0.20000206,0.004687449,0.25714037,0.010937411,0.59999585,0.9902011,1.0036101,0.98555964,0.99628276,1.0196515,1.0396738,1.0637746,1.116055,0.96440494,0.9982944,1.0060438,1.0283649,1.0384625,1.0234705,0.005241025,0.00925892,0.025891824,0.029559799,0.04796115,-0.0012977471,-0.0024291864,-0.003723993,-0.002678542,0.001159408,0.15328081,0.63097537,0.7240365,0.63634944,0.1782351,0.0043010563,0.00488755,0.007013045,0.00037632842,-0.0576731,1.0196319,1.0437919,1.0778475,1.1268477,1.1349981,0.98555964,0.98555964,0.98555964,0.98555964,0.9241048,1.0010382,1.0126808,1.0526512,1.0637746,1.0637746,0.9939192,0.99888766,1.0041528,1.0107527,0.9714498,0.7,0.35,0.175,0.11666667,0.34166667,0.42381644,0.2479788,0.15647113,0.10220515,0.35987505,0.2,0.1,0.3,0.1,0.4,1.0,1.0,1.0,1.0,0.11666667,-0.8,-0.9,-0.7,-0.9,0.28333333,0.05355457,0.34546328,-0.012848428,0.39801228,0.17156306,-0.34913012,-0.4397202,-0.18175136,0.07607041,0.36413574,0.4,0.3,0.35,0.4,0.46666667,0.6,0.6,0.55,0.53333336,0.5,-0.2,-0.3,-0.2,-0.13333334,-0.033333335,0.29133734,0.26637468,0.3532422,0.3621145,0.51753104,0.7086626,0.73362535,0.64675784,0.6378855,0.48246896,-0.4173253,-0.46725065,-0.29351562,-0.27577102,0.035062056,1.0356989,1.1561893,1.119164,1.2326643,1.7451711,0.24021098,0.41240266,0.3291405,0.35172632,0.81911045,0.50066113,1.192388,1.0370115,0.88755953,1.5658035,0.4397385,0.48946816,0.4480642,0.368423,0.49031138,0.5602615,0.51053184,0.5519358,0.63157696,0.5096886,-0.12052297,-0.021063708,-0.10387156,-0.26315394,-0.019377254
39,SH601398,0.007953265263024572,0.6666666666666666,,,,SH601398,工商银行,2026-08-12,-0.006605026,0.013209971,-0.50000304,0.0026420103,0.20000122,0.0039629345,0.29999572,-0.0052841012,-0.40000856,1.0066489,1.0093086,0.9960107,1.0005602,1.0,1.057262,0.99895895,0.93909425,0.965643,1.0040604,1.0243623,1.0237637,1.0060385,0.9880618,0.00437707,0.031447776,0.02706674,0.0363211,0.036164533,-0.00046850758,-0.008770683,-0.00015303779,0.0026033898,0.0012568997,0.0286422,0.71301454,0.0011189058,0.39816415,0.36841327,-0.003123411,0.015105727,-0.022309842,-0.043787714,-0.025140347,1.0104113,1.0851405,1.0851405,1.0851405,1.0851405,0.990921,0.990921,0.97883165,0.92429405,0.92429405,1.0074961,1.0591359,1.0574701,1.0294639,1.0187403,1.0012494,1.0012494,1.0015618,0.97917753,0.95450294,0.2,0.15,0.125,0.38333333,0.60833335,0.46582118,0.09636022,0.19912125,0.4706724,0.4706724,0.8,0.1,0.55,0.7,0.85,0.4,0.7,0.05,0.1,0.55,0.4,-0.6,0.5,0.6,0.3,0.34260038,0.5983246,0.3648065,0.42295316,0.5199798,0.33189353,0.114756495,0.42924735,0.49454832,0.40421918,0.4,0.3,0.45,0.5,0.48333332,0.4,0.6,0.5,0.46666667,0.5,0.0,-0.3,-0.05,0.033333335,-0.016666668,0.5,0.29779392,0.501792,0.5776892,0.5231092,0.5,0.7022061,0.49820796,0.42231083,0.4768908,0.0,-0.40441215,0.0035840867,0.15537837,0.04621838,1.1400224,1.4603245,1.4675739,1.4244881,1.2675112,0.23360053,0.37839168,0.40083003,0.3677958,0.3788519,0.61132914,0.97978395,0.90147007,0.94668597,0.9466842,0.08102553,0.41608015,0.47891715,0.49830988,0.5055512,0.91897446,0.5839199,0.5210828,0.50169015,0.49444875,-0.8379489,-0.16783972,-0.042165685,-0.0033802392,0.011102488
40,SH600519,0.007633461295028113,0.5,,,,SH600519,贵州茅台,2026-08-12,-0.0025993295,0.018098762,-0.14361918,0.0077088065,0.42593002,0.0077906265,0.4304508,-0.0025175093,-0.13909842,1.0026062,1.010335,0.99218905,1.0019345,0.97278416,0.9836181,0.931541,0.88831705,0.9632782,0.99123275,0.99495727,0.9804422,0.9528726,0.9359691,0.01526603,0.015953045,0.022541625,0.044344038,0.04008049,0.007906306,-0.001369445,0.002456405,0.0045107845,0.001077692,0.6705559,0.06754815,0.415621,0.80192804,0.22050735,-0.007045347,0.011205243,-0.003778082,-0.018278927,0.032238975,1.0126354,1.0151522,1.0151522,1.0151522,1.0151522,0.9679892,0.9679892,0.92254597,0.871392,0.8570438,1.0029573,1.0069067,1.0029573,0.99127907,0.9740201,0.974747,0.974747,0.9652487,0.8983796,0.8952043,0.6,0.5,0.75,0.8333333,0.9166667,0.7169898,0.67872596,0.83637977,0.89460045,0.9041653,0.6,0.3,0.65,0.76666665,0.8833333,0.2,0.6,0.1,0.23333333,0.46666667,0.4,-0.3,0.55,0.53333336,0.41666666,0.66205615,0.5802076,0.078617916,0.23503916,0.12195694,0.8268838,0.44830832,0.6004624,0.6166669,0.562294,0.6,0.5,0.5,0.56666666,0.45,0.4,0.5,0.5,0.43333334,0.55,0.2,0.0,0.0,0.13333334,-0.1,0.8786134,0.5682833,0.63937944,0.65774864,0.52625304,0.12138661,0.4317167,0.36062056,0.34225133,0.47374693,0.75722677,0.13656661,0.27875888,0.3154973,0.05250613,0.9997688,1.1938055,1.4120581,1.3435551,1.3469586,0.4556435,0.46403566,0.59208065,0.5353176,0.46059012,1.9801818,1.2214197,1.7195315,1.6274426,1.3578641,0.4614782,0.40960062,0.44603917,0.4918577,0.49442568,0.53852177,0.5903994,0.55396086,0.5081423,0.5055743,-0.077043585,-0.18079875,-0.10792169,-0.016284566,-0.01114861
41,SZ000895,0.007514932757248751,0.5,,,,SZ000895,双汇发展,2026-08-12,-0.008853082,0.01529174,-0.57894534,0.0,0.0,0.0064386586,0.42105466,-0.0024144233,-0.15789069,1.0089321,1.0089321,0.9935038,0.9993778,1.028422,1.0584602,0.97848153,0.9427452,1.0669935,1.0078732,1.03126,1.025027,0.99996984,0.9891093,0.016663287,0.031526607,0.026549743,0.042517606,0.044725228,-0.0035736256,-0.009247267,0.00045884034,0.0035726565,0.0003877951,0.114983834,0.788649,0.010453712,0.5472007,0.02292975,-0.0007259575,0.010352688,-0.029386025,-0.051773377,-0.00054921093,1.0357273,1.0909404,1.0909404,1.0909404,1.0909404,0.9663025,0.9663025,0.9663025,0.9179882,0.89849824,1.0164778,1.0568384,1.0457901,1.031586,1.0280931,0.997077,1.0084375,1.005194,0.9504623,0.94258356,0.4,0.2,0.2,0.46666667,0.55833334,0.4853817,0.27036336,0.27036336,0.47418797,0.5274404,0.2,0.1,0.55,0.7,0.85,0.4,0.7,0.85,0.16666667,0.46666667,-0.2,-0.6,-0.3,0.53333336,0.38333333,-0.5953514,-0.046657085,-0.123825386,0.13101813,0.011855558,-0.8126098,-0.57704836,-0.43070635,-0.29160893,-0.2663167,0.4,0.4,0.6,0.6,0.48333332,0.6,0.6,0.4,0.4,0.48333332,-0.2,-0.2,0.2,0.2,0.0,0.33791563,0.35184655,0.5325191,0.57002616,0.45387506,0.66208434,0.6481535,0.4674809,0.42997384,0.54612494,-0.32416874,-0.2963069,0.06503823,0.1400523,-0.09224989,1.9579318,1.8936304,1.918475,1.8395169,1.6736395,1.1381434,0.7972768,0.65542847,0.5831932,0.5335784,1.3760463,1.0992068,1.062469,1.1664783,1.3363583,0.4683365,0.44996548,0.44506437,0.47237113,0.5017374,0.53166354,0.5500345,0.55493563,0.52762884,0.49826258,-0.06332703,-0.10006902,-0.109871246,-0.055257715,0.003474814
42,SH601668,0.0070739915520092985,0.5,,,,SH601668,中国建筑,2026-08-12,-0.004424775,0.011061937,-0.4,0.0,0.0,0.006637162,0.6,0.0022123875,0.2,1.0044445,1.0044445,0.99333334,0.9985552,1.0185348,1.031774,0.9894087,0.92409533,1.0247132,1.0067079,1.023654,1.0263901,1.0035598,0.99183583,0.0060056723,0.021054827,0.018727198,0.03775932,0.03637676,-0.0031774095,-0.006429699,-0.00080297847,0.0030374045,0.00059222593,0.6997825,0.85484886,0.06434728,0.5014859,0.080840066,-0.00035303785,0.005279633,-0.018761814,-0.047602233,-0.009306492,1.0203329,1.0584579,1.0584579,1.0584579,1.0584579,0.99333334,0.99333334,0.98937505,0.92189276,0.89717567,1.0102383,1.0458958,1.0450132,1.0358341,1.0206531,1.0035304,1.004413,1.0065314,0.9611651,0.95763457,0.2,0.1,0.1,0.4,0.575,0.2469171,0.10236793,0.1538001,0.57194144,0.6375431,0.2,0.4,0.7,0.8,0.9,1.0,1.0,0.05,0.033333335,0.46666667,-0.8,-0.6,0.65,0.76666665,0.43333334,0.49667966,0.9375354,0.41451702,0.5061375,0.30399612,-0.18583931,0.37307948,0.093872696,0.28368992,0.21443325,0.2,0.3,0.4,0.53333336,0.41666666,0.8,0.7,0.45,0.36666667,0.46666667,-0.6,-0.4,-0.05,0.16666667,-0.05,0.1612917,0.344828,0.5285714,0.6378205,0.47619048,0.8387083,0.655172,0.4714286,0.3621795,0.5238095,-0.6774166,-0.31034398,0.057142805,0.27564102,-0.047619022,1.0256795,1.3712533,1.6067411,1.5014881,1.3535132,0.093150556,0.40065914,0.49859887,0.44771487,0.40074673,0.6849791,0.898788,1.0944165,1.0029962,1.0230784,0.20124961,0.23970152,0.43772832,0.49053016,0.50172293,0.7987504,0.7602985,0.56227165,0.5094698,0.49827707,-0.5975008,-0.5205969,-0.12454334,-0.018939659,0.0034458628
