,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
67,SH601169,0.02237933492239098,0.6923076923076923,,,,SH601169,北京银行,2026-08-17,0.0,0.00404041,0.0,0.002020205,0.5,0.002020205,0.5,0.0,0.0,1.0,1.0020202,0.9979798,0.99994886,1.0162791,1.0565892,1.0344962,0.9813954,0.9740311,1.0068218,1.0125195,1.0233915,1.0165634,0.9939212,0.0056141717,0.008464371,0.016219346,0.020281846,0.02954519,-0.0034108749,-0.0025299538,-0.0014037994,0.0007405298,0.0011214252,0.9227842,0.818931,0.26218718,0.10331701,0.43940693,-2.0958657e-08,-0.0011346522,-0.010055434,-0.027301047,-0.027003283,1.0200955,1.0564934,1.06265,1.06265,1.06265,0.9979798,0.9979798,0.9979798,0.9664472,0.9299304,1.0120156,1.0162791,1.0310854,1.0286822,1.0175195,1.0015504,1.0068992,1.0120156,1.0019381,0.96821713,0.2,0.1,0.05,0.16666667,0.56666666,0.09134718,0.03452537,0.031238606,0.34877193,0.5279525,0.2,0.1,0.5,0.6666667,0.8333333,1.0,1.0,1.0,0.06666667,0.43333334,-0.8,-0.9,-0.5,0.6,0.4,0.23096463,0.7485716,0.71818125,0.39334324,0.26116642,0.087666765,-0.3759092,0.14268231,0.2756222,0.24077404,0.0,0.1,0.4,0.43333334,0.43333334,0.8,0.7,0.45,0.4,0.46666667,-0.8,-0.6,-0.05,0.033333335,-0.033333335,0.0,0.06547544,0.3724926,0.5424026,0.52607,1.0,0.93452454,0.6275074,0.45759735,0.47393003,-1.0,-0.86904913,-0.25501475,0.0848053,0.052139945,1.2029822,1.5641963,1.8570848,1.939408,1.8775715,0.19401503,0.49703515,0.65545076,0.5859177,0.5032234,0.75533694,1.505318,1.2978017,1.1410614,0.9965007,0.3167285,0.3014785,0.37043047,0.43338194,0.4952897,0.6832715,0.6985215,0.62956953,0.5666181,0.5047103,-0.36654302,-0.397043,-0.25913903,-0.13323613,-0.009420574
68,SH601018,0.02232875711495937,0.7692307692307693,,,,SH601018,宁波港,2026-08-17,-0.003003006,0.018018037,-0.16666667,0.012012024,0.6666667,0.003003006,0.16666667,-0.012012024,-0.6666667,1.0030121,1.0150603,0.99698794,1.0058844,1.0209644,1.0566038,1.0356394,1.0020965,1.0587002,1.004193,1.0119497,1.022956,1.017121,1.0108665,0.004192883,0.01027277,0.015914835,0.01880826,0.027768122,-0.0016771577,-0.0029604197,-0.0015683866,0.0005312215,-3.0698015e-05,0.40000212,0.7612773,0.3399148,0.061823808,0.00037275837,-0.00083859224,0.0013721818,-0.0080563305,-0.024823634,-0.009960961,1.0255191,1.0585108,1.0626243,1.0626243,1.0814968,0.9930685,0.9930685,0.9930685,0.97236925,0.92918634,1.0071279,1.0209644,1.0322852,1.0297694,1.0322852,1.0016772,1.0020965,1.0079665,1.0016772,0.9874214,0.2,0.1,0.05,0.2,0.33333334,0.21360072,0.10591727,0.09965329,0.30614063,0.4649297,0.2,0.1,0.5,0.6666667,0.016666668,0.4,0.7,0.85,0.13333334,0.41666666,-0.2,-0.6,-0.35,0.53333336,-0.4,-0.84394276,0.3698412,0.29824877,0.41681078,0.27963263,-0.28402895,-0.10675672,-0.02211741,0.25298044,0.016008401,0.2,0.2,0.4,0.5,0.51666665,0.6,0.7,0.45,0.4,0.41666666,-0.4,-0.5,-0.05,0.1,0.1,0.14285715,0.18604642,0.38356152,0.49593487,0.45454547,0.85714287,0.8139536,0.61643845,0.5040651,0.5454545,-0.71428573,-0.62790716,-0.23287694,-0.0081302505,-0.09090904,0.8033106,0.8789837,0.91212976,0.94932747,0.98509216,0.19425018,0.176837,0.22501309,0.28683528,0.25678638,0.69507164,0.9193528,0.9391665,0.8163218,0.85354924,0.5704067,0.45502725,0.42216367,0.5092199,0.5073658,0.42959332,0.5449727,0.57783633,0.49078012,0.49263418,0.14081334,-0.089945465,-0.15567265,0.018439785,0.014731668
69,SH600519,0.02212919293672085,0.6153846153846154,,,,SH600519,贵州茅台,2026-08-17,-0.0014749411,0.015953723,-0.092451215,0.004633245,0.2904178,0.009845537,0.617131,0.0037373507,0.23426197,1.0014771,1.0061172,0.9901399,0.99735785,1.0431293,1.0509558,1.0266106,0.93335396,0.974697,1.0331644,1.0270989,1.0241196,0.9996022,0.9742187,0.018976659,0.01701547,0.018980995,0.042891115,0.043578327,-0.008339118,0.0012374923,0.001315605,0.0040318375,0.0014602789,0.48277062,0.048485134,0.16814391,0.68481475,0.3424762,-0.0164861,-0.032667626,-0.03661783,-0.058063857,-0.017296959,1.0514356,1.0517211,1.0543352,1.0543352,1.0543352,0.9901399,0.9901399,0.98955214,0.90502614,0.8901241,1.0426643,1.0416696,1.0433986,1.0391394,1.0141414,1.030253,1.0116313,1.008037,0.96190095,0.92975754,0.2,0.1,0.15,0.4,0.68333334,0.16086109,0.1601151,0.16127424,0.63608897,0.6691135,0.6,0.5,0.5,0.6666667,0.8333333,1.0,1.0,0.25,0.13333334,0.41666666,-0.4,-0.5,0.25,0.53333336,0.41666666,-0.9492454,-0.22278714,0.0009776466,0.15110342,0.07126988,-0.8017858,-0.05646506,0.11280997,0.30345222,0.40362573,0.2,0.4,0.45,0.53333336,0.46666667,0.8,0.6,0.55,0.46666667,0.53333336,-0.6,-0.2,-0.1,0.06666667,-0.06666667,0.1529553,0.3120539,0.44553512,0.5830403,0.5166857,0.8470447,0.6879461,0.5544649,0.4169597,0.48331425,-0.6940894,-0.3758922,-0.10892974,0.16608058,0.033371482,0.51707226,0.504953,0.58560824,0.60677075,0.6025246,0.27258816,0.22463746,0.22951494,0.25376892,0.21524785,1.6764154,1.3425951,1.2306163,1.5438272,1.3421872,0.58083534,0.6326753,0.45567065,0.53923523,0.51639986,0.41916463,0.3673247,0.54432935,0.46076477,0.48360014,0.16167073,0.26535058,-0.08865869,0.078470446,0.032799717
70,SH600958,0.02206878716589249,0.6923076923076923,,,,SH600958,东方证券,2026-08-17,0.005524854,0.009944737,0.5555556,0.0011049708,0.11111111,0.0033149126,0.33333334,0.0077347956,0.7777778,0.9945055,1.0010989,0.9912088,0.9958046,1.0094664,1.01463,0.99827886,1.0283993,1.0292599,1.0032703,1.0049053,1.0026248,0.99807805,1.001506,0.0048833974,0.006126371,0.010176747,0.012261834,0.023983926,-0.0019793524,-0.0010066248,0.00054417545,0.000742267,0.00011465697,0.41071647,0.24747996,0.10007554,0.28399527,0.0069704405,0.000688464,-0.00037553522,-0.007794456,-0.008840904,-0.004888411,1.0195929,1.0195929,1.0195929,1.0292324,1.0666676,0.9912088,0.9886304,0.97112477,0.9630099,0.9408534,1.0065404,1.0101548,1.0108434,1.0094664,1.0173838,0.9993115,0.99948364,0.9972461,0.98846817,0.9865749,0.4,0.35,0.375,0.55,0.48333332,0.30972293,0.36720517,0.59575737,0.558573,0.47011077,0.6,0.8,0.9,0.033333335,0.35,1.0,0.4,0.2,0.2,0.21666667,-0.4,0.4,0.7,-0.16666667,0.13333334,0.3215226,0.0338863,-0.051837087,0.038003333,0.624693,0.26089227,0.10908133,-0.115556784,0.029186431,0.5056012,0.6,0.4,0.45,0.43333334,0.45,0.4,0.5,0.5,0.53333336,0.53333336,0.2,-0.1,-0.05,-0.1,-0.083333336,0.29629582,0.36065537,0.5050505,0.45325774,0.48027843,0.7037042,0.63934463,0.49494952,0.54674226,0.51972157,-0.40740836,-0.27868927,0.010100957,-0.09348451,-0.03944312,1.421819,1.5259686,1.8529284,1.822882,2.0622606,0.37362918,0.30839658,0.5329311,0.45723826,0.80139005,1.0077684,1.0113513,1.1128803,0.8676526,1.5222585,0.33998188,0.42234418,0.43996608,0.45287085,0.48054636,0.66001815,0.57765585,0.5600339,0.54712915,0.51945364,-0.32003623,-0.15531164,-0.12006786,-0.094258286,-0.038907263
71,SZ000333,0.021877780049615866,0.6153846153846154,,,,,,2026-08-17,-0.0064942827,0.010703546,-0.60674125,0.0015634687,0.14607017,0.0026457948,0.24718861,-0.005411957,-0.5056228,1.0065367,1.0081104,0.9973369,1.00161,1.03257,1.0398282,1.0204662,0.9684113,0.925782,1.0163238,1.0223042,1.0300378,1.0134956,0.972124,0.014374059,0.013230452,0.018119793,0.030586844,0.05020876,-0.00887344,-0.0031299316,-0.00096926437,0.0021741777,0.0022828523,0.95271987,0.513017,0.100148864,0.3915817,0.63051665,0.0014230324,-0.0082195345,-0.0208298,-0.045021106,-0.03946811,1.0424868,1.043459,1.083411,1.083411,1.083411,0.9973369,0.9973369,0.9973369,0.942506,0.87641925,1.0240523,1.0331793,1.0371131,1.0336536,1.023533,1.0040728,1.0096381,1.01899,0.9887058,0.9223922,0.2,0.1,0.05,0.26666668,0.6333333,0.058983307,0.057739906,0.030939495,0.40803355,0.5970321,0.2,0.1,0.4,0.6,0.8,1.0,1.0,1.0,0.13333334,0.36666667,-0.8,-0.9,-0.6,0.46666667,0.43333334,-0.08689472,0.17506899,0.5832312,0.04908977,-0.19505113,-0.9492092,-0.76145834,-0.14395116,0.036694244,0.25915006,0.2,0.3,0.35,0.43333334,0.46666667,0.8,0.7,0.65,0.56666666,0.53333336,-0.6,-0.4,-0.3,-0.13333334,-0.06666667,0.095890746,0.2991754,0.45111823,0.55030936,0.5530888,0.90410924,0.7008246,0.54888177,0.44969064,0.44691125,-0.8082185,-0.4016492,-0.09776355,0.10061874,0.10617753,1.0893975,1.3898436,1.6318815,1.7723163,1.9440875,0.08225571,0.42028037,0.5550078,0.55995363,0.64053637,0.8258094,0.9862103,0.95676965,0.86041194,0.94454885,0.22014341,0.39659172,0.38413548,0.43189797,0.48513743,0.7798566,0.6034083,0.6158645,0.568102,0.51486254,-0.5597132,-0.20681654,-0.23172903,-0.13620403,-0.029725127
72,SH601288,0.02172586412634366,0.8461538461538461,,,,SH601288,农业银行,2026-08-17,0.0015504033,0.007751929,0.20000225,0.0031008066,0.4000045,0.0031007193,0.39999324,0.001550316,0.19999099,0.998452,1.003096,0.9953561,0.99818796,1.0,1.0663507,1.0230197,0.9241706,1.0,1.0035206,1.0051455,1.0267096,1.009411,0.997935,0.007091238,0.0080185635,0.03267043,0.038963016,0.038922485,-0.00027081123,-0.0011078969,-0.0021640093,0.0019446856,0.00056998804,0.0036461053,0.17499149,0.15355945,0.19306135,0.065407895,-0.002979028,-0.00016003432,-0.0061514666,-0.037608925,-0.014749669,1.0155721,1.055521,1.1008801,1.1008801,1.1008801,0.9849031,0.9849031,0.9785131,0.9146898,0.89630616,1.0058225,1.0079892,1.066757,1.0330399,1.0230197,0.9994584,1.0,1.0010834,0.9864591,0.96723086,0.4,0.25,0.175,0.41666666,0.5416667,0.4922536,0.21378325,0.17559387,0.45818824,0.5068769,0.6,0.1,0.4,0.6,0.8,0.4,0.7,0.1,0.033333335,0.5,0.2,-0.6,0.3,0.56666666,0.3,0.46954826,0.59174234,0.43001837,0.44059306,0.37176147,0.40251037,-0.22417343,0.019057749,0.20419459,0.31887057,0.4,0.3,0.45,0.5,0.43333334,0.6,0.7,0.55,0.43333334,0.53333336,-0.2,-0.4,-0.1,0.06666667,-0.1,0.5,0.21176451,0.46046504,0.58860767,0.5,0.5,0.7882355,0.5395349,0.41139236,0.5,0.0,-0.576471,-0.07906989,0.1772153,0.0,1.6401689,1.8532729,1.9293137,1.8840729,1.6675398,0.4298851,0.48742762,0.5143026,0.47170871,0.47089648,0.94687,1.294818,1.0438682,0.9969496,0.94325644,0.3702929,0.38766238,0.4116498,0.47824875,0.49954322,0.6297071,0.61233765,0.5883502,0.5217512,0.50045675,-0.25941423,-0.22467527,-0.1767004,-0.043502506,-0.00091354625
73,SZ002709,0.021506617240591244,0.38461538461538464,,,,,,2026-08-17,0.014184398,0.029888567,0.47457606,0.0010131807,0.033898603,0.014690989,0.49152535,0.027862206,0.9322028,0.986014,1.000999,0.9715285,0.98920196,0.9895203,0.89761347,0.83441037,1.2237836,1.450559,0.9853182,0.9780764,0.94527215,0.9583542,1.1233021,0.010880614,0.019785391,0.039826665,0.07577985,0.18040398,0.0028225111,0.004141116,0.0052981596,-0.0015051852,-0.0082136905,0.16823044,0.4015661,0.6193986,0.030575536,0.63224345,0.009036808,0.0032885843,0.00439531,0.063471034,0.11900176,1.0087537,1.0087537,1.0087537,1.2550046,1.4410703,0.96927893,0.8976091,0.82917887,0.81418073,0.81418073,0.9888125,0.98671657,0.9855712,0.98671657,1.2998495,0.98227173,0.9740794,0.9006086,0.9006086,0.9308271,1.0,1.0,1.0,0.8666667,0.43333334,0.77824664,0.92124075,0.9512534,0.42152727,0.29641467,0.8,0.9,0.95,0.033333335,0.016666668,0.6,0.1,0.05,0.33333334,0.6666667,0.2,0.8,0.9,-0.3,-0.65,-0.5673662,0.13141805,-0.14884742,0.079587705,0.5900851,-0.202483,0.725361,0.44748992,-0.18511055,0.06437164,0.4,0.7,0.6,0.46666667,0.46666667,0.6,0.3,0.4,0.53333336,0.53333336,-0.2,0.4,0.2,-0.06666667,-0.06666667,0.602818,0.85832244,0.7027378,0.37192786,0.39533108,0.39718202,0.14167757,0.2972622,0.62807214,0.6046689,0.20563598,0.7166449,0.40547562,-0.25614432,-0.20933782,1.1369708,1.263929,1.3639412,1.5064352,1.7996551,0.09330379,0.2112753,0.26642936,0.46457973,0.5888827,0.7713707,1.2460548,1.1364026,1.11633,1.1012802,0.25826854,0.5339232,0.41356382,0.43678945,0.47602952,0.74173146,0.46607676,0.58643615,0.56321055,0.5239705,-0.48346293,0.067846455,-0.17287235,-0.12642108,-0.047940988
74,SH600016,0.021452796267885207,0.8461538461538461,,,,SH600016,民生银行,2026-08-17,0.0,0.0117301745,0.0,0.0029325786,0.25000298,0.008797596,0.749997,0.005865018,0.49999407,1.0,1.0029325,0.9912024,0.9978045,1.0351692,1.0703384,1.0351692,0.979465,1.016365,1.0134697,1.0246184,1.0344415,1.0216863,1.0129832,0.011275918,0.014315237,0.017800266,0.026504068,0.0315652,-0.0067427303,-0.0043740333,-0.0014438336,0.0015368946,0.0002911139,0.8939387,0.85581225,0.23027633,0.26059422,0.025942303,1.5722677e-05,-0.004935296,-0.020724997,-0.043971337,-0.021571103,1.0381087,1.0703739,1.0762032,1.0762032,1.0762032,0.9912024,0.9912024,0.9912024,0.9589584,0.9239582,1.0234462,1.0351692,1.0439812,1.0386782,1.0365853,1.0023289,1.0146184,1.0234462,0.9994178,0.9835563,0.2,0.1,0.05,0.23333333,0.26666668,0.18755688,0.111120686,0.10350011,0.35005045,0.4994699,0.2,0.1,0.5,0.6666667,0.8333333,1.0,1.0,1.0,0.06666667,0.45,-0.8,-0.9,-0.5,0.6,0.38333333,-0.0570121,0.67219293,0.5734775,0.5574536,0.15795355,-0.26458263,-0.27665734,-0.018561265,0.25866836,0.19045803,0.0,0.1,0.35,0.46666667,0.4,0.8,0.6,0.5,0.43333334,0.45,-0.8,-0.5,-0.15,0.033333335,-0.05,0.0,0.038223583,0.3888613,0.54026526,0.48565912,1.0,0.96177644,0.6111387,0.4597347,0.5143409,-1.0,-0.9235528,-0.22227737,0.08053058,-0.028681764,1.1445899,1.4722111,1.7565103,1.7284484,1.6630163,0.17087205,0.4279037,0.5532692,0.53671324,0.46929437,0.9736393,1.3304532,0.9780098,0.96309775,0.9253893,0.42515057,0.31247514,0.38475063,0.4642791,0.500368,0.5748494,0.68752486,0.6152494,0.5357209,0.49963197,-0.14969885,-0.37504968,-0.23049876,-0.071441814,0.00073604245
75,SH600547,0.019996076792178703,0.23076923076923078,,,,SH600547,山东黄金,2026-08-17,-0.0029811084,0.022855284,-0.1304341,0.008612111,0.3768105,0.011262065,0.4927554,-0.00033115444,-0.014489185,1.00299,1.0116279,0.98870426,0.99946606,1.0455066,0.9192609,0.8112855,0.85088336,0.9910486,0.99673986,0.98986095,0.94436306,0.9010573,0.8966739,0.021902809,0.040445726,0.057290733,0.0780948,0.07761345,-0.0052488456,0.0055998773,0.008222869,0.008186923,0.00028379218,0.14357139,0.1757208,0.7210179,0.8517239,0.0040778075,0.013757836,-0.015060377,-0.022480343,-0.019767672,0.09495419,1.0813955,1.0813955,1.0813955,1.0813955,1.0813955,0.9435187,0.89601326,0.81063014,0.77175653,0.7436925,1.0061116,1.0162007,0.99867123,0.9831114,0.97090274,0.9789928,0.9721551,0.8964782,0.81959605,0.81684744,0.8,0.7,0.85,0.9,0.93333334,0.40965027,0.5609313,0.6993872,0.7371276,0.758973,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.1,0.05,0.2,0.43333334,-0.6,0.5,0.75,0.6666667,0.5,0.20878683,0.4033617,0.25968572,0.38012752,0.008541142,-0.71375006,0.21439074,0.4219437,0.42207384,0.2638161,0.4,0.6,0.7,0.6,0.53333336,0.6,0.4,0.3,0.4,0.46666667,-0.2,0.2,0.4,0.2,0.06666667,0.35819,0.623878,0.66629535,0.5947334,0.50290644,0.64181,0.376122,0.33370465,0.40526658,0.49709353,-0.28361997,0.247756,0.33259073,0.18946685,0.005812928,1.5233667,1.6202066,1.5543598,1.4536145,1.3559337,0.51852006,0.4768619,0.48924083,0.43797892,0.476758,0.74262667,0.67658454,0.8449608,0.84533197,1.024402,0.26978362,0.5055832,0.48131633,0.4533774,0.50366575,0.7302164,0.49441677,0.5186837,0.54662263,0.49633428,-0.4604328,0.011166441,-0.037367333,-0.09324522,0.0073314556
76,SZ000975,0.019543585748912153,0.5384615384615384,,,,,,2026-08-17,0.023574121,0.028517159,0.82666445,0.004943037,0.17333554,0.0,0.0,0.018631084,0.6533289,0.9769688,1.0048292,0.9769688,0.9926703,1.0081655,0.8480765,0.7058121,0.7507552,0.8874432,0.9690975,0.95160156,0.89149934,0.8344287,0.80438316,0.023266403,0.050832056,0.07401223,0.10200523,0.09721807,0.0044909916,0.010928887,0.011245726,0.010838721,0.0018416606,0.09314639,0.42372873,0.8080458,0.8750097,0.10945234,0.021920513,-0.0007815565,0.0016662714,0.008409833,0.14128788,1.0449611,1.0449611,1.0449611,1.0449611,1.0449611,0.9164191,0.8276574,0.7154655,0.67422396,0.61664146,0.9869353,0.9869353,0.96724534,0.9480666,0.8722077,0.953862,0.93209416,0.8338965,0.72460586,0.71812665,1.0,0.9,0.95,0.96666664,0.98333335,0.65022236,0.79309535,0.86354554,0.878725,0.895029,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.2,0.05,0.3,0.45,-0.6,0.4,0.75,0.56666666,0.48333332,-0.3576112,0.002771898,-0.28586873,0.07772564,-0.025926014,-0.6429535,-0.019649096,0.33686075,0.40011176,0.19313394,0.6,0.7,0.7,0.56666666,0.51666665,0.4,0.3,0.3,0.43333334,0.48333332,0.2,0.4,0.4,0.13333334,0.033333335,0.47546872,0.71918386,0.72914827,0.65410656,0.53584033,0.5245313,0.2808161,0.2708517,0.34589344,0.46415964,-0.049062565,0.43836778,0.45829657,0.3082131,0.07168072,1.20817,1.3323879,1.5036826,1.4184911,1.3037016,0.39128342,0.37737846,0.47037748,0.40937072,0.44791734,0.6124119,0.6672264,0.79832596,0.8542627,0.93347156,0.40774426,0.47607568,0.49114165,0.41910183,0.5064957,0.5922557,0.52392435,0.5088584,0.58089817,0.4935043,-0.18451147,-0.047848642,-0.017716736,-0.1617963,0.012991453
77,SH601988,0.019498614182261037,0.7692307692307693,,,,SH601988,中国银行,2026-08-17,0.0034013598,0.01020408,0.33333334,0.0034013598,0.33333334,0.0034013598,0.33333334,0.0034013598,0.33333334,0.99661016,1.0033898,0.9932203,0.9985937,0.9858702,1.0218369,1.0301863,0.9357739,0.9723827,0.9976878,0.9890173,1.0040462,0.9996146,0.9910618,0.007443061,0.011200048,0.01936798,0.020480676,0.02793007,0.0016056685,0.0028999057,-0.0014970013,0.0003572082,0.00027637416,0.11634524,0.6145248,0.20909505,0.023575233,0.029864185,-0.0008991493,-0.002066869,0.010175297,-0.004794131,0.00078512874,1.0083494,1.014667,1.0404624,1.0404624,1.0436738,0.9810196,0.96601397,0.96601397,0.93297595,0.91420466,1.0016699,0.99691707,1.0192678,1.0186255,1.0175979,0.9944765,0.9806037,0.9858702,0.98240197,0.9703275,0.8,0.9,0.5,0.56666666,0.6333333,0.6944946,0.6985376,0.45650434,0.623558,0.6626706,0.6,0.1,0.4,0.6,0.25,0.4,0.2,0.6,0.033333335,0.5,0.2,-0.1,-0.2,0.56666666,-0.25,0.30714303,-0.4950686,0.21287622,0.21369,0.19162394,0.39554873,-0.04731795,-0.050814655,0.29067904,0.20800672,0.6,0.5,0.5,0.56666666,0.5,0.4,0.5,0.5,0.43333334,0.5,0.2,0.0,0.0,0.13333334,0.0,0.62790704,0.41500026,0.44168746,0.57507503,0.51657677,0.37209296,0.58499974,0.55831254,0.424925,0.48342326,0.25581405,-0.16999945,-0.11662506,0.15015003,0.03315349,1.3635466,1.6673126,1.8775122,1.965087,1.9615259,0.31424934,0.47287878,0.57121843,0.55700654,0.48323464,0.7808261,1.0205423,0.9360299,0.8111719,0.8268045,0.31789798,0.3333226,0.38398942,0.481374,0.48010117,0.682102,0.66667736,0.61601055,0.518626,0.51989883,-0.36420405,-0.33335477,-0.23202112,-0.037251987,-0.03979769
78,SH601728,0.01924516417103299,0.6923076923076923,,,,SH601728,中国电信,2026-08-17,0.006088216,0.018264828,0.33333004,0.009132459,0.50000244,0.003044153,0.16666749,-9.01357e-08,-4.934933e-06,0.99394864,1.0090772,0.99092287,1.0015887,0.94833946,0.9790898,0.9446495,0.84255844,0.91758925,0.9753998,0.9607626,0.95129156,0.9256253,0.90045106,0.02110822,0.021496493,0.024708122,0.046197914,0.053591013,0.012669111,0.005792241,0.003048211,0.0047301427,0.0013094385,0.900594,0.66553277,0.53269506,0.8124665,0.18209,-0.00073802663,0.013172268,0.01975044,0.0057876282,0.060920518,1.0090772,1.0090772,1.0090772,1.0090772,1.0090772,0.9426678,0.927066,0.8887289,0.8244064,0.77889884,0.99508,0.97712183,0.9741698,0.9539976,0.9488315,0.9562116,0.94710946,0.9311193,0.8853629,0.84255844,1.0,1.0,1.0,1.0,1.0,0.8633146,0.8893176,0.9245756,0.9508466,0.9605645,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.06666667,0.45,0.6,0.8,0.9,0.93333334,0.55,0.8537647,0.017017324,-0.024000136,0.42596292,0.24011496,-0.044739444,-0.23860407,0.4368579,0.49702787,0.39599907,0.8,0.6,0.55,0.6333333,0.48333332,0.2,0.4,0.45,0.33333334,0.45,0.6,0.2,0.1,0.3,0.033333335,0.9374999,0.5752212,0.58490556,0.6777777,0.551145,0.0625001,0.42477885,0.41509444,0.32222226,0.44885498,0.8749998,0.1504423,0.16981111,0.35555547,0.10229003,0.7926526,0.92273045,1.0175974,0.9683322,1.0402794,0.19543377,0.27197316,0.29303223,0.31670678,0.31563786,0.77697915,0.78884137,0.7934017,0.9502598,0.93035156,0.57771754,0.49275866,0.43193787,0.50146943,0.46309555,0.42228246,0.50724137,0.5680621,0.49853057,0.53690445,0.1554351,-0.014482693,-0.13612428,0.0029388461,-0.07380892
79,SH601318,0.018801413549790914,0.7692307692307693,,,,SH601318,中国平安,2026-08-17,0.00096614024,0.009275372,0.10416188,0.0036715458,0.3958381,0.004637686,0.5,0.0019322805,0.20832376,0.9990348,1.003668,0.9944016,0.99952036,1.0293294,1.0723696,1.0276006,0.96715355,1.002623,1.0096573,1.0224918,1.0356781,1.0137984,1.0003756,0.00943226,0.015488784,0.02090263,0.038045805,0.03886473,-0.0045365226,-0.00487486,-0.0020112281,0.0025572241,0.00067119143,0.57830197,0.90803194,0.32403275,0.3501271,0.090966456,-0.0005842064,-0.0005549565,-0.01657145,-0.050878085,-0.020175735,1.0316675,1.0693184,1.0771983,1.0771983,1.080313,0.9944016,0.9944016,0.9944016,0.9362615,0.9054223,1.0162146,1.034456,1.0482265,1.043553,1.034456,0.99980927,1.0115887,1.0185395,0.97404474,0.95618486,0.4,0.2,0.1,0.36666667,0.46666667,0.150229,0.07472849,0.067616455,0.45224893,0.54078203,0.2,0.1,0.4,0.6,0.26666668,1.0,1.0,1.0,0.2,0.41666666,-0.8,-0.9,-0.6,0.4,-0.15,-0.14301333,0.54198766,0.47000656,0.13858043,-0.20545155,-0.84497917,-0.68771017,-0.29161716,0.23317437,-0.057717662,0.6,0.4,0.5,0.53333336,0.53333336,0.4,0.6,0.5,0.46666667,0.46666667,0.2,-0.2,0.0,0.06666667,0.06666667,0.14139791,0.085947774,0.4356049,0.5514664,0.498445,0.8586021,0.91405225,0.5643951,0.44853356,0.501555,-0.71720415,-0.82810444,-0.12879023,0.10293285,-0.0031100095,1.1343064,1.2453462,1.5504962,1.6502643,1.8225968,0.13856263,0.2565825,0.53025764,0.6066157,0.6550492,1.1316154,1.3750674,0.99259204,1.6134479,1.5143704,0.3926067,0.38612783,0.30115113,0.46189594,0.492815,0.6073933,0.6138722,0.69884884,0.53810406,0.507185,-0.2147866,-0.22774437,-0.39769772,-0.076208144,-0.014370009
